disease_name,year,week,week_date,male_count,female_count,total_count,sentinel_points,data_type
Ａ群溶血性レンサ球菌咽頭炎,2018,16,2018-W16,435,353,788,264,gender
感染性胃腸炎,2018,16,2018-W16,885,830,1715,264,gender
水痘,2018,16,2018-W16,43,41,84,264,gender
手足口病,2018,16,2018-W16,14,8,22,264,gender
突発性発しん,2018,16,2018-W16,82,67,149,264,gender
ヘルパンギーナ,2018,16,2018-W16,1,0,1,264,gender
流行性耳下腺炎,2018,16,2018-W16,18,13,31,264,gender
川崎病,2018,16,2018-W16,2,2,4,264,gender
インフルエンザ,2011,32,2011-W32,6,3,9,386,gender
RSウイルス感染症,2011,32,2011-W32,33,29,62,247,gender
咽頭結膜熱,2011,32,2011-W32,57,37,94,247,gender
Ａ群溶血性レンサ球菌咽頭炎,2011,32,2011-W32,71,65,136,247,gender
感染性胃腸炎,2011,32,2011-W32,312,259,571,247,gender
水痘,2011,32,2011-W32,50,48,98,247,gender
手足口病,2011,32,2011-W32,1097,886,1983,247,gender
突発性発しん,2011,32,2011-W32,68,80,148,247,gender
ヘルパンギーナ,2011,32,2011-W32,610,612,1222,247,gender
流行性耳下腺炎,2011,32,2011-W32,45,34,79,247,gender
川崎病,2011,32,2011-W32,3,0,3,247,gender
インフルエンザ,2013,41,2013-W41,8,6,14,403,gender
RSウイルス感染症,2013,41,2013-W41,173,149,322,258,gender
咽頭結膜熱,2013,41,2013-W41,52,44,96,258,gender
Ａ群溶血性レンサ球菌咽頭炎,2013,41,2013-W41,163,139,302,258,gender
感染性胃腸炎,2013,41,2013-W41,498,398,896,258,gender
水痘,2013,41,2013-W41,77,92,169,258,gender
手足口病,2013,41,2013-W41,200,184,384,258,gender
突発性発しん,2013,41,2013-W41,96,83,179,258,gender
ヘルパンギーナ,2013,41,2013-W41,39,34,73,258,gender
流行性耳下腺炎,2013,41,2013-W41,31,19,50,258,gender
川崎病,2013,41,2013-W41,3,1,4,258,gender
インフルエンザ,2023,14,2023-W14,502,451,953,411,gender
RSウイルス感染症,2023,14,2023-W14,33,31,64,260,gender
咽頭結膜熱,2023,14,2023-W14,17,13,30,260,gender
Ａ群溶血性レンサ球菌咽頭炎,2023,14,2023-W14,54,45,99,260,gender
感染性胃腸炎,2023,14,2023-W14,550,404,954,260,gender
水痘,2023,14,2023-W14,19,12,31,260,gender
手足口病,2023,14,2023-W14,4,7,11,260,gender
突発性発しん,2023,14,2023-W14,36,33,69,260,gender
ヘルパンギーナ,2023,14,2023-W14,3,7,10,260,gender
流行性耳下腺炎,2023,14,2023-W14,9,3,12,260,gender
川崎病,2023,14,2023-W14,0,1,1,260,gender
インフルエンザ,2004,20,2004-W20,1,0,1,178,gender
RSウイルス感染症,2004,20,2004-W20,1,1,2,142,gender
咽頭結膜熱,2004,20,2004-W20,10,7,17,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2004,20,2004-W20,110,71,181,142,gender
感染性胃腸炎,2004,20,2004-W20,341,310,651,142,gender
水痘,2004,20,2004-W20,93,91,184,142,gender
手足口病,2004,20,2004-W20,2,6,8,142,gender
突発性発しん,2004,20,2004-W20,50,39,89,142,gender
ヘルパンギーナ,2004,20,2004-W20,9,9,18,142,gender
流行性耳下腺炎,2004,20,2004-W20,34,30,64,142,gender
川崎病,2004,20,2004-W20,0,1,1,142,gender
インフルエンザ,2016,14,2016-W14,1015,1013,2028,414,gender
RSウイルス感染症,2016,14,2016-W14,11,6,17,260,gender
咽頭結膜熱,2016,14,2016-W14,28,27,55,260,gender
Ａ群溶血性レンサ球菌咽頭炎,2016,14,2016-W14,275,241,516,260,gender
感染性胃腸炎,2016,14,2016-W14,645,614,1259,260,gender
水痘,2016,14,2016-W14,60,48,108,260,gender
手足口病,2016,14,2016-W14,5,4,9,260,gender
突発性発しん,2016,14,2016-W14,59,59,118,260,gender
ヘルパンギーナ,2016,14,2016-W14,1,1,2,260,gender
流行性耳下腺炎,2016,14,2016-W14,66,46,112,260,gender
川崎病,2016,14,2016-W14,1,1,2,260,gender
インフルエンザ,2024,32,2024-W32,54,31,85,404,gender
新型コロナウイルス感染症（COVID-19）,2024,32,2024-W32,1038,1187,2225,404,gender
RSウイルス感染症,2024,32,2024-W32,55,45,100,255,gender
咽頭結膜熱,2024,32,2024-W32,33,40,73,255,gender
Ａ群溶血性レンサ球菌咽頭炎,2024,32,2024-W32,178,180,358,255,gender
感染性胃腸炎,2024,32,2024-W32,404,359,763,255,gender
水痘,2024,32,2024-W32,19,21,40,255,gender
手足口病,2024,32,2024-W32,1065,918,1983,255,gender
突発性発しん,2024,32,2024-W32,29,45,74,255,gender
ヘルパンギーナ,2024,32,2024-W32,156,154,310,255,gender
流行性耳下腺炎,2024,32,2024-W32,8,4,12,255,gender
川崎病,2024,32,2024-W32,3,0,3,255,gender
インフルエンザ,2019,37,2019-W37,208,179,387,412,gender
RSウイルス感染症,2019,37,2019-W37,341,320,661,260,gender
咽頭結膜熱,2019,37,2019-W37,52,46,98,260,gender
Ａ群溶血性レンサ球菌咽頭炎,2019,37,2019-W37,185,168,353,260,gender
感染性胃腸炎,2019,37,2019-W37,508,397,905,260,gender
水痘,2019,37,2019-W37,22,23,45,260,gender
手足口病,2019,37,2019-W37,380,316,696,260,gender
突発性発しん,2019,37,2019-W37,70,49,119,260,gender
ヘルパンギーナ,2019,37,2019-W37,226,214,440,260,gender
流行性耳下腺炎,2019,37,2019-W37,8,9,17,260,gender
川崎病,2019,37,2019-W37,2,0,2,260,gender
インフルエンザ,2011,6,2011-W06,4306,4204,8510,417,gender
RSウイルス感染症,2011,6,2011-W06,36,19,55,262,gender
咽頭結膜熱,2011,6,2011-W06,48,45,93,262,gender
Ａ群溶血性レンサ球菌咽頭炎,2011,6,2011-W06,295,255,550,262,gender
感染性胃腸炎,2011,6,2011-W06,1461,1290,2751,262,gender
水痘,2011,6,2011-W06,169,142,311,262,gender
手足口病,2011,6,2011-W06,11,5,16,262,gender
突発性発しん,2011,6,2011-W06,57,50,107,262,gender
ヘルパンギーナ,2011,6,2011-W06,2,0,2,262,gender
流行性耳下腺炎,2011,6,2011-W06,35,22,57,262,gender
川崎病,2011,6,2011-W06,2,0,2,262,gender
インフルエンザ,2020,46,2020-W46,2,0,2,412,gender
RSウイルス感染症,2020,46,2020-W46,1,1,2,259,gender
咽頭結膜熱,2020,46,2020-W46,17,15,32,259,gender
Ａ群溶血性レンサ球菌咽頭炎,2020,46,2020-W46,64,60,124,259,gender
感染性胃腸炎,2020,46,2020-W46,342,273,615,259,gender
水痘,2020,46,2020-W46,24,25,49,259,gender
手足口病,2020,46,2020-W46,8,0,8,259,gender
突発性発しん,2020,46,2020-W46,62,64,126,259,gender
ヘルパンギーナ,2020,46,2020-W46,4,4,8,259,gender
流行性耳下腺炎,2020,46,2020-W46,12,9,21,259,gender
川崎病,2020,46,2020-W46,0,0,0,259,gender
インフルエンザ,2010,13,2010-W13,12,8,20,287,gender
RSウイルス感染症,2010,13,2010-W13,8,9,17,147,gender
咽頭結膜熱,2010,13,2010-W13,9,8,17,147,gender
Ａ群溶血性レンサ球菌咽頭炎,2010,13,2010-W13,97,87,184,147,gender
感染性胃腸炎,2010,13,2010-W13,563,538,1101,147,gender
水痘,2010,13,2010-W13,152,146,298,147,gender
手足口病,2010,13,2010-W13,14,5,19,147,gender
突発性発しん,2010,13,2010-W13,40,41,81,147,gender
ヘルパンギーナ,2010,13,2010-W13,7,0,7,147,gender
流行性耳下腺炎,2010,13,2010-W13,60,50,110,147,gender
川崎病,2010,13,2010-W13,2,4,6,147,gender
インフルエンザ,2022,35,2022-W35,6,2,8,411,gender
RSウイルス感染症,2022,35,2022-W35,264,218,482,259,gender
咽頭結膜熱,2022,35,2022-W35,8,3,11,259,gender
Ａ群溶血性レンサ球菌咽頭炎,2022,35,2022-W35,20,11,31,259,gender
感染性胃腸炎,2022,35,2022-W35,308,263,571,259,gender
水痘,2022,35,2022-W35,4,10,14,259,gender
手足口病,2022,35,2022-W35,794,646,1440,259,gender
突発性発しん,2022,35,2022-W35,41,28,69,259,gender
ヘルパンギーナ,2022,35,2022-W35,175,152,327,259,gender
流行性耳下腺炎,2022,35,2022-W35,12,5,17,259,gender
川崎病,2022,35,2022-W35,0,0,0,259,gender
インフルエンザ,2003,49,2003-W49,13,11,24,178,gender
RSウイルス感染症,2003,49,2003-W49,7,3,10,142,gender
咽頭結膜熱,2003,49,2003-W49,14,6,20,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2003,49,2003-W49,77,60,137,142,gender
感染性胃腸炎,2003,49,2003-W49,864,881,1745,142,gender
水痘,2003,49,2003-W49,95,87,182,142,gender
手足口病,2003,49,2003-W49,13,5,18,142,gender
突発性発しん,2003,49,2003-W49,37,40,77,142,gender
ヘルパンギーナ,2003,49,2003-W49,2,2,4,142,gender
流行性耳下腺炎,2003,49,2003-W49,17,14,31,142,gender
川崎病,2003,49,2003-W49,1,0,1,142,gender
インフルエンザ,2021,28,2021-W28,0,0,0,411,gender
RSウイルス感染症,2021,28,2021-W28,1194,1108,2302,258,gender
咽頭結膜熱,2021,28,2021-W28,28,20,48,258,gender
Ａ群溶血性レンサ球菌咽頭炎,2021,28,2021-W28,45,48,93,258,gender
感染性胃腸炎,2021,28,2021-W28,495,379,874,258,gender
水痘,2021,28,2021-W28,7,9,16,258,gender
手足口病,2021,28,2021-W28,13,8,21,258,gender
突発性発しん,2021,28,2021-W28,45,63,108,258,gender
ヘルパンギーナ,2021,28,2021-W28,17,12,29,258,gender
流行性耳下腺炎,2021,28,2021-W28,10,6,16,258,gender
川崎病,2021,28,2021-W28,3,1,4,258,gender
インフルエンザ,2002,27,2002-W27,0,1,1,178,gender
RSウイルス感染症,2002,27,2002-W27,0,0,0,142,gender
咽頭結膜熱,2002,27,2002-W27,14,1,15,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2002,27,2002-W27,48,49,97,142,gender
感染性胃腸炎,2002,27,2002-W27,239,180,419,142,gender
水痘,2002,27,2002-W27,89,75,164,142,gender
手足口病,2002,27,2002-W27,115,100,215,142,gender
突発性発しん,2002,27,2002-W27,31,32,63,142,gender
ヘルパンギーナ,2002,27,2002-W27,299,285,584,142,gender
流行性耳下腺炎,2002,27,2002-W27,53,55,108,142,gender
川崎病,2002,27,2002-W27,1,2,3,142,gender
インフルエンザ,2008,3,2008-W03,829,766,1595,289,gender
RSウイルス感染症,2008,3,2008-W03,11,6,17,150,gender
咽頭結膜熱,2008,3,2008-W03,16,22,38,150,gender
Ａ群溶血性レンサ球菌咽頭炎,2008,3,2008-W03,115,110,225,150,gender
感染性胃腸炎,2008,3,2008-W03,652,666,1318,150,gender
水痘,2008,3,2008-W03,70,82,152,150,gender
手足口病,2008,3,2008-W03,5,5,10,150,gender
突発性発しん,2008,3,2008-W03,38,39,77,150,gender
ヘルパンギーナ,2008,3,2008-W03,0,2,2,150,gender
流行性耳下腺炎,2008,3,2008-W03,18,11,29,150,gender
川崎病,2008,3,2008-W03,2,1,3,150,gender
インフルエンザ,2021,16,2021-W16,0,0,0,402,gender
RSウイルス感染症,2021,16,2021-W16,36,26,62,257,gender
咽頭結膜熱,2021,16,2021-W16,12,12,24,257,gender
Ａ群溶血性レンサ球菌咽頭炎,2021,16,2021-W16,39,49,88,257,gender
感染性胃腸炎,2021,16,2021-W16,550,464,1014,257,gender
水痘,2021,16,2021-W16,9,11,20,257,gender
手足口病,2021,16,2021-W16,2,1,3,257,gender
突発性発しん,2021,16,2021-W16,86,72,158,257,gender
ヘルパンギーナ,2021,16,2021-W16,2,0,2,257,gender
流行性耳下腺炎,2021,16,2021-W16,11,5,16,257,gender
川崎病,2021,16,2021-W16,2,3,5,257,gender
インフルエンザ,2011,43,2011-W43,10,8,18,414,gender
RSウイルス感染症,2011,43,2011-W43,61,47,108,261,gender
咽頭結膜熱,2011,43,2011-W43,16,18,34,261,gender
Ａ群溶血性レンサ球菌咽頭炎,2011,43,2011-W43,174,187,361,261,gender
感染性胃腸炎,2011,43,2011-W43,529,474,1003,261,gender
水痘,2011,43,2011-W43,95,83,178,261,gender
手足口病,2011,43,2011-W43,140,120,260,261,gender
突発性発しん,2011,43,2011-W43,99,71,170,261,gender
ヘルパンギーナ,2011,43,2011-W43,22,23,45,261,gender
流行性耳下腺炎,2011,43,2011-W43,34,32,66,261,gender
川崎病,2011,43,2011-W43,0,0,0,261,gender
インフルエンザ,2013,30,2013-W30,0,2,2,415,gender
RSウイルス感染症,2013,30,2013-W30,30,25,55,262,gender
咽頭結膜熱,2013,30,2013-W30,102,70,172,262,gender
Ａ群溶血性レンサ球菌咽頭炎,2013,30,2013-W30,186,166,352,262,gender
感染性胃腸炎,2013,30,2013-W30,487,412,899,262,gender
水痘,2013,30,2013-W30,89,72,161,262,gender
手足口病,2013,30,2013-W30,2253,1873,4126,262,gender
突発性発しん,2013,30,2013-W30,87,76,163,262,gender
ヘルパンギーナ,2013,30,2013-W30,633,575,1208,262,gender
流行性耳下腺炎,2013,30,2013-W30,19,30,49,262,gender
川崎病,2013,30,2013-W30,2,0,2,262,gender
インフルエンザ,2002,19,2002-W19,2,0,2,178,gender
RSウイルス感染症,2002,19,2002-W19,0,0,0,142,gender
咽頭結膜熱,2002,19,2002-W19,3,0,3,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2002,19,2002-W19,47,51,98,142,gender
感染性胃腸炎,2002,19,2002-W19,209,224,433,142,gender
水痘,2002,19,2002-W19,113,89,202,142,gender
手足口病,2002,19,2002-W19,15,7,22,142,gender
突発性発しん,2002,19,2002-W19,37,37,74,142,gender
ヘルパンギーナ,2002,19,2002-W19,12,4,16,142,gender
流行性耳下腺炎,2002,19,2002-W19,50,40,90,142,gender
川崎病,2002,19,2002-W19,0,0,0,142,gender
インフルエンザ,2006,1,2006-W01,261,253,514,178,gender
RSウイルス感染症,2006,1,2006-W01,10,13,23,142,gender
咽頭結膜熱,2006,1,2006-W01,11,3,14,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2006,1,2006-W01,50,40,90,142,gender
感染性胃腸炎,2006,1,2006-W01,430,447,877,142,gender
水痘,2006,1,2006-W01,91,117,208,142,gender
手足口病,2006,1,2006-W01,3,3,6,142,gender
突発性発しん,2006,1,2006-W01,13,16,29,142,gender
ヘルパンギーナ,2006,1,2006-W01,1,1,2,142,gender
流行性耳下腺炎,2006,1,2006-W01,51,61,112,142,gender
川崎病,2006,1,2006-W01,1,3,4,142,gender
インフルエンザ,2017,44,2017-W44,118,116,234,416,gender
RSウイルス感染症,2017,44,2017-W44,66,51,117,262,gender
咽頭結膜熱,2017,44,2017-W44,68,54,122,262,gender
Ａ群溶血性レンサ球菌咽頭炎,2017,44,2017-W44,322,288,610,262,gender
感染性胃腸炎,2017,44,2017-W44,619,555,1174,262,gender
水痘,2017,44,2017-W44,68,55,123,262,gender
手足口病,2017,44,2017-W44,259,215,474,262,gender
突発性発しん,2017,44,2017-W44,64,71,135,262,gender
ヘルパンギーナ,2017,44,2017-W44,52,34,86,262,gender
流行性耳下腺炎,2017,44,2017-W44,17,18,35,262,gender
川崎病,2017,44,2017-W44,1,3,4,262,gender
インフルエンザ,2015,37,2015-W37,15,15,30,414,gender
RSウイルス感染症,2015,37,2015-W37,131,116,247,261,gender
咽頭結膜熱,2015,37,2015-W37,43,43,86,261,gender
Ａ群溶血性レンサ球菌咽頭炎,2015,37,2015-W37,211,167,378,261,gender
感染性胃腸炎,2015,37,2015-W37,539,430,969,261,gender
水痘,2015,37,2015-W37,27,27,54,261,gender
手足口病,2015,37,2015-W37,691,502,1193,261,gender
突発性発しん,2015,37,2015-W37,88,71,159,261,gender
ヘルパンギーナ,2015,37,2015-W37,123,126,249,261,gender
流行性耳下腺炎,2015,37,2015-W37,58,36,94,261,gender
川崎病,2015,37,2015-W37,1,2,3,261,gender
インフルエンザ,2025,2,2025-W02,4542,4624,9166,418,gender
新型コロナウイルス感染症（COVID-19）,2025,2,2025-W02,746,815,1561,418,gender
RSウイルス感染症,2025,2,2025-W02,54,32,86,263,gender
咽頭結膜熱,2025,2,2025-W02,18,16,34,263,gender
Ａ群溶血性レンサ球菌咽頭炎,2025,2,2025-W02,232,177,409,263,gender
感染性胃腸炎,2025,2,2025-W02,810,705,1515,263,gender
水痘,2025,2,2025-W02,94,63,157,263,gender
手足口病,2025,2,2025-W02,21,14,35,263,gender
突発性発しん,2025,2,2025-W02,34,24,58,263,gender
ヘルパンギーナ,2025,2,2025-W02,1,2,3,263,gender
流行性耳下腺炎,2025,2,2025-W02,5,5,10,263,gender
川崎病,2025,2,2025-W02,4,3,7,263,gender
インフルエンザ,2008,20,2008-W20,23,25,48,285,gender
RSウイルス感染症,2008,20,2008-W20,1,0,1,148,gender
咽頭結膜熱,2008,20,2008-W20,41,23,64,148,gender
Ａ群溶血性レンサ球菌咽頭炎,2008,20,2008-W20,249,188,437,148,gender
感染性胃腸炎,2008,20,2008-W20,463,425,888,148,gender
水痘,2008,20,2008-W20,130,109,239,148,gender
手足口病,2008,20,2008-W20,7,9,16,148,gender
突発性発しん,2008,20,2008-W20,54,49,103,148,gender
ヘルパンギーナ,2008,20,2008-W20,8,7,15,148,gender
流行性耳下腺炎,2008,20,2008-W20,29,28,57,148,gender
川崎病,2008,20,2008-W20,0,0,0,148,gender
インフルエンザ,2018,30,2018-W30,3,5,8,410,gender
RSウイルス感染症,2018,30,2018-W30,121,124,245,257,gender
咽頭結膜熱,2018,30,2018-W30,71,55,126,257,gender
Ａ群溶血性レンサ球菌咽頭炎,2018,30,2018-W30,263,193,456,257,gender
感染性胃腸炎,2018,30,2018-W30,565,539,1104,257,gender
水痘,2018,30,2018-W30,29,32,61,257,gender
手足口病,2018,30,2018-W30,184,124,308,257,gender
突発性発しん,2018,30,2018-W30,84,75,159,257,gender
ヘルパンギーナ,2018,30,2018-W30,504,474,978,257,gender
流行性耳下腺炎,2018,30,2018-W30,13,15,28,257,gender
川崎病,2018,30,2018-W30,0,2,2,257,gender
インフルエンザ,2004,49,2004-W49,38,38,76,178,gender
RSウイルス感染症,2004,49,2004-W49,26,13,39,142,gender
咽頭結膜熱,2004,49,2004-W49,6,9,15,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2004,49,2004-W49,62,43,105,142,gender
感染性胃腸炎,2004,49,2004-W49,680,693,1373,142,gender
水痘,2004,49,2004-W49,98,86,184,142,gender
手足口病,2004,49,2004-W49,68,57,125,142,gender
突発性発しん,2004,49,2004-W49,38,36,74,142,gender
ヘルパンギーナ,2004,49,2004-W49,1,4,5,142,gender
流行性耳下腺炎,2004,49,2004-W49,65,67,132,142,gender
川崎病,2004,49,2004-W49,2,1,3,142,gender
インフルエンザ,2009,19,2009-W19,87,88,175,289,gender
RSウイルス感染症,2009,19,2009-W19,2,2,4,149,gender
咽頭結膜熱,2009,19,2009-W19,15,9,24,149,gender
Ａ群溶血性レンサ球菌咽頭炎,2009,19,2009-W19,83,66,149,149,gender
感染性胃腸炎,2009,19,2009-W19,359,313,672,149,gender
水痘,2009,19,2009-W19,80,82,162,149,gender
手足口病,2009,19,2009-W19,7,3,10,149,gender
突発性発しん,2009,19,2009-W19,28,30,58,149,gender
ヘルパンギーナ,2009,19,2009-W19,1,2,3,149,gender
流行性耳下腺炎,2009,19,2009-W19,50,43,93,149,gender
川崎病,2009,19,2009-W19,0,0,0,149,gender
インフルエンザ,2017,13,2017-W13,1262,1373,2635,417,gender
RSウイルス感染症,2017,13,2017-W13,17,17,34,263,gender
咽頭結膜熱,2017,13,2017-W13,31,25,56,263,gender
Ａ群溶血性レンサ球菌咽頭炎,2017,13,2017-W13,272,222,494,263,gender
感染性胃腸炎,2017,13,2017-W13,952,869,1821,263,gender
水痘,2017,13,2017-W13,55,53,108,263,gender
手足口病,2017,13,2017-W13,13,10,23,263,gender
突発性発しん,2017,13,2017-W13,46,73,119,263,gender
ヘルパンギーナ,2017,13,2017-W13,0,1,1,263,gender
流行性耳下腺炎,2017,13,2017-W13,31,35,66,263,gender
川崎病,2017,13,2017-W13,5,4,9,263,gender
インフルエンザ,2005,27,2005-W27,2,1,3,178,gender
RSウイルス感染症,2005,27,2005-W27,3,2,5,142,gender
咽頭結膜熱,2005,27,2005-W27,65,53,118,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2005,27,2005-W27,97,84,181,142,gender
感染性胃腸炎,2005,27,2005-W27,281,234,515,142,gender
水痘,2005,27,2005-W27,92,68,160,142,gender
手足口病,2005,27,2005-W27,202,140,342,142,gender
突発性発しん,2005,27,2005-W27,46,51,97,142,gender
ヘルパンギーナ,2005,27,2005-W27,558,505,1063,142,gender
流行性耳下腺炎,2005,27,2005-W27,140,98,238,142,gender
川崎病,2005,27,2005-W27,1,0,1,142,gender
インフルエンザ,2003,20,2003-W20,0,0,0,178,gender
RSウイルス感染症,2003,20,2003-W20,0,0,0,142,gender
咽頭結膜熱,2003,20,2003-W20,16,11,27,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2003,20,2003-W20,66,68,134,142,gender
感染性胃腸炎,2003,20,2003-W20,216,243,459,142,gender
水痘,2003,20,2003-W20,93,73,166,142,gender
手足口病,2003,20,2003-W20,32,28,60,142,gender
突発性発しん,2003,20,2003-W20,47,31,78,142,gender
